"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
23,"LTD.",561.2857142857143,579,628,607,0,3,"0.2532","0.2263","0.1651","0.1730","0.0597","0.0067",,"0.2392","0.4000","3508","2480",10,0,,,,,,,"0.1013","0.7131","XXX?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"CENTRALE",66,484.57142857142856,1446,614,1474,"0.2476","0.1954","0.4122","0.4202","0.3222","0.0065","0.2275","","0.3571","3508","2480",14,0,"","0.0198","0.5392","CO.",22,494.5714285714286,579,544.6071428571429,607,"0.2196","0.1994","0.1651","0.1730","0.0067","0.0067",,"0.0037","0.3000","3508","2480",10,0,,"0.5000","0.7131","GODREJ",24,776,578,879.3846153846154,609,"0.3546","0.3129","0.1648","0.1736","0.0208","0.0597","0.0014","0.0026","0.5000","3508","2480",10,0,"0.3571","0.7411","0.7131"
24,"GODREJ",776,578,879.3846153846154,609,0,3,"0.3546","0.3129","0.1648","0.1736","0.0208","0.0597","0.0014","0.0026","0.5000","3508","2480",10,0,,,,,,"0.3571","0.7411","0.7131","XXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",14,"Details",774,535,871.6744186046511,573,"0.3515","0.3121","0.1525","0.1633","0.1463","0.2028",,"0.0014","0.2000","3508","2480",5,0,,"0.5810","0.7294","PLANT",35,776,618,863.1428571428571,648,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,"0.5294","0.6856","0.7534","LTD.",23,561.2857142857143,579,628,607,"0.2532","0.2263","0.1651","0.1730","0.0597","0.0067",,"0.2392","0.4000","3508","2480",10,0,,"0.1013","0.7131","BOYCE",26,931.0769230769232,578,1017.2307692307694,609,"0.4102","0.3754","0.1648","0.1736","0.0069","0.0208","0.0014","0.0134","0.6000","3508","2480",10,0,"0.0962","0.7500","0.7131"
26,"BOYCE",931.0769230769232,578,1017.2307692307694,609,0,3,"0.4102","0.3754","0.1648","0.1736","0.0069","0.0208","0.0014","0.0134","0.6000","3508","2480",10,0,,,,,,"0.0962","0.7500","0.7131","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",16,"Consigner(Despatching",927.4883720930233,535,1220.5116279069766,573,"0.4921","0.3740","0.1525","0.1633","0.0056","0.2647",,"0.0014","0.6000","3508","2480",5,0,,"0.9792","0.7294","WEST",39,935.2307692307693,656,1006,689,"0.4056","0.3771","0.1870","0.1964","","0.0071","0.0134","","0.6667","3508","2480",3,0,"","","0.7712","GODREJ",24,776,578,879.3846153846154,609,"0.3546","0.3129","0.1648","0.1736","0.0208","0.0597","0.0014","0.0026","0.5000","3508","2480",10,0,"0.3571","0.7411","0.7131","PLANT",27,1034.4615384615386,578,1120.6153846153848,609,"0.4519","0.4171","0.1648","0.1736","0.0208","0.0069","0.0014","","0.7000","3508","2480",10,0,"","0.2500","0.7131"
27,"PLANT",1034.4615384615386,578,1120.6153846153848,609,0,3,"0.4519","0.4171","0.1648","0.1736","0.0208","0.0069","0.0014","","0.7000","3508","2480",10,0,,,,,,"","0.2500","0.7131","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",16,"Consigner(Despatching",927.4883720930233,535,1220.5116279069766,573,"0.4921","0.3740","0.1525","0.1633","0.0056","0.2647",,"0.0014","0.6000","3508","2480",5,0,,"0.9792","0.7294",,,,,,,,,,,,,,"",,,,,,,,,"BOYCE",26,931.0769230769232,578,1017.2307692307694,609,"0.4102","0.3754","0.1648","0.1736","0.0069","0.0208","0.0014","0.0134","0.6000","3508","2480",10,0,"0.0962","0.7500","0.7131","PES",29,1172.3076923076924,578,1224,609,"0.4935","0.4727","0.1648","0.1736","","0.3674","0.0014","0.2275","0.9000","3508","2480",10,0,"0.0062","","0.7131"
28,"9",1137.846153846154,578,1155.0769230769233,609,0,3,"0.4658","0.4588","0.1648","0.1736","0.0069","0.0069","0.0014","0.2275","0.8000","3508","2480",10,0,,,,,,"0.0062","0.5000","0.7131","0","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",16,"Consigner(Despatching",927.4883720930233,535,1220.5116279069766,573,"0.4921","0.3740","0.1525","0.1633","0.0056","0.2647",,"0.0014","0.6000","3508","2480",5,0,,"0.9792","0.7294","Buyer/Applicant",53,1088,1407,1315.142857142857,1439,"0.5303","0.4387","0.4011","0.4102","0.0183","0.2383","0.2275","0.0017","0.3000","3508","2480",10,0,"0.9925","0.9286","0.6488","PLANT",27,1034.4615384615386,578,1120.6153846153848,609,"0.4519","0.4171","0.1648","0.1736","0.0208","0.0069","0.0014","","0.7000","3508","2480",10,0,"","0.2500","0.7131","PES",29,1172.3076923076924,578,1224,609,"0.4935","0.4727","0.1648","0.1736","","0.3674","0.0014","0.2275","0.9000","3508","2480",10,0,"0.0062","","0.7131"
29,"PES",1172.3076923076924,578,1224,609,0,3,"0.4935","0.4727","0.1648","0.1736","","0.3674","0.0014","0.2275","0.9000","3508","2480",10,0,,,,,,"0.0062","","0.7131","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",16,"Consigner(Despatching",927.4883720930233,535,1220.5116279069766,573,"0.4921","0.3740","0.1525","0.1633","0.0056","0.2647",,"0.0014","0.6000","3508","2480",5,0,,"0.9792","0.7294","Buyer/Applicant",53,1088,1407,1315.142857142857,1439,"0.5303","0.4387","0.4011","0.4102","0.0183","0.2383","0.2275","0.0017","0.3000","3508","2480",10,0,"0.9925","0.9286","0.6488","GODREJ",18,161,579,261.07142857142856,607,"0.1053","0.0649","0.1651","0.1730","0.0202","","0.0020","0.0037","0.0000","3508","2480",10,0,"0.3500","","0.7131",,,,,,,,,,,"",,,,,,,,,,,
30,"PIROJSHANAGAR,L",161,620,423.27272727272725,648,0,4,"0.1707","0.0649","0.1767","0.1847","0.1422","","0.0037","0.0023","0.0000","3508","2480",7,0,,,,,,"0.6190","","0.7534","XXXXXXXXXXXXX?X","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",18,"GODREJ",161,579,261.07142857142856,607,"0.1053","0.0649","0.1651","0.1730","0.0202","","0.0020","0.0037","0.0000","3508","2480",10,0,"0.3500","","0.7131","MUMBAI,MAHARASHTRA",37,159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712",,,,,,,,,,,,"",,,,,,,,,,,"PLANT",35,776,618,863.1428571428571,648,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,"0.5294","0.6856","0.7534"
31,"B",440.75757575757575,620,458.24242424242425,648,0,4,"0.1848","0.1777","0.1767","0.1847","0.1281","0.0071","0.0037","0.0023","0.1429","3508","2480",7,0,,,,,,"0.6190","0.0522","0.7534","X","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",21,"MFG.",411.17857142857144,579,477.89285714285717,607,"0.1927","0.1658","0.1651","0.1730","0.0067","0.0067",,"0.0140","0.2000","3508","2480",10,0,,"0.5000","0.7131","MUMBAI,MAHARASHTRA",37,159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712","PIROJSHANAGAR,L",30,161,620,423.27272727272725,648,"0.1707","0.0649","0.1767","0.1847","0.1422","","0.0037","0.0023","0.0000","3508","2480",7,0,"0.6190","","0.7534","PLANT",35,776,618,863.1428571428571,648,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,"0.5294","0.6856","0.7534"
32,"S",475.72727272727275,620,493.21212121212125,648,0,4,"0.1989","0.1918","0.1767","0.1847","0.0071","0.0212",,"0.0023","0.2857","3508","2480",7,0,,,,,,,"0.7500","0.7534","X","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"MUMBAI,MAHARASHTRA",37,159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712","PIROJSHANAGAR,L",30,161,620,423.27272727272725,648,"0.1707","0.0649","0.1767","0.1847","0.1422","","0.0037","0.0023","0.0000","3508","2480",7,0,"0.6190","","0.7534","MARG",33,510.69696969696975,620,580.6363636363637,648,"0.2341","0.2059","0.1767","0.1847","0.0071","0.0353",,"0.2275","0.4286","3508","2480",7,0,,"0.8333","0.7534"
33,"MARG",510.69696969696975,620,580.6363636363637,648,0,4,"0.2341","0.2059","0.1767","0.1847","0.0071","0.0353",,"0.2275","0.4286","3508","2480",7,0,,,,,,,"0.8333","0.7534","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"CENTRALE",66,484.57142857142856,1446,614,1474,"0.2476","0.1954","0.4122","0.4202","0.3222","0.0065","0.2275","","0.3571","3508","2480",14,0,"","0.0198","0.5392","PIROJSHANAGAR,L",30,161,620,423.27272727272725,648,"0.1707","0.0649","0.1767","0.1847","0.1422","","0.0037","0.0023","0.0000","3508","2480",7,0,"0.6190","","0.7534","VIKHROLI",34,598.1212121212121,620,738,648,"0.2976","0.2412","0.1767","0.1847","0.0153","0.0071",,"","0.5714","3508","2480",7,0,,"0.3151","0.7534"
34,"VIKHROLI",598.1212121212121,620,738,648,0,4,"0.2976","0.2412","0.1767","0.1847","0.0153","0.0071",,"","0.5714","3508","2480",7,0,,,,,,,"0.3151","0.7534","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"MARG",33,510.69696969696975,620,580.6363636363637,648,"0.2341","0.2059","0.1767","0.1847","0.0071","0.0353",,"0.2275","0.4286","3508","2480",7,0,,"0.8333","0.7534","PLANT",35,776,618,863.1428571428571,648,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,"0.5294","0.6856","0.7534"
35,"PLANT",776,618,863.1428571428571,648,0,4,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,,,,,,"0.5294","0.6856","0.7534","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",24,"GODREJ",776,578,879.3846153846154,609,"0.3546","0.3129","0.1648","0.1736","0.0208","0.0597","0.0014","0.0026","0.5000","3508","2480",10,0,"0.3571","0.7411","0.7131","VIKHROLI",38,776,656,917.5384615384615,689,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,"0.5333","0.9367","0.7712","VIKHROLI",34,598.1212121212121,620,738,648,"0.2976","0.2412","0.1767","0.1847","0.0153","0.0071",,"","0.5714","3508","2480",7,0,,"0.3151","0.7534","9",36,880.5714285714286,618,898,648,"0.3621","0.3551","0.1762","0.1847","","0.0070",,"0.0023","0.8571","3508","2480",7,0,,"","0.7534"
36,"9",880.5714285714286,618,898,648,0,4,"0.3621","0.3551","0.1762","0.1847","","0.0070",,"0.0023","0.8571","3508","2480",7,0,,,,,,,"","0.7534","0","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"VIKHROLI",38,776,656,917.5384615384615,689,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,"0.5333","0.9367","0.7712","PLANT",35,776,618,863.1428571428571,648,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,"0.5294","0.6856","0.7534",,,,,,,,,,,"",,,,,,,,,,,
37,"MUMBAI,MAHARASHTRA",159,656,514,689,0,5,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,,,,,,"0.1404","","0.7712","XXXXXX?XXXXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",30,"PIROJSHANAGAR,L",161,620,423.27272727272725,648,"0.1707","0.0649","0.1767","0.1847","0.1422","","0.0037","0.0023","0.0000","3508","2480",7,0,"0.6190","","0.7534","CIN",44,159,738,207.8,766,"0.0838","0.0641","0.2104","0.2184","0.2283","","0.0026","0.1822","0.0000","3508","2480",4,0,"0.0139","","0.7956",,,,,,,,,,,,"",,,,,,,,,,,"VIKHROLI",38,776,656,917.5384615384615,689,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,"0.5333","0.9367","0.7712"
38,"VIKHROLI",776,656,917.5384615384615,689,0,5,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,,,,,,"0.5333","0.9367","0.7712","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",35,"PLANT",776,618,863.1428571428571,648,"0.3480","0.3129","0.1762","0.1847","0.0070","0.0153","0.0026","0.0023","0.7143","3508","2480",7,0,"0.5294","0.6856","0.7534","MUMBAI",41,774,696,877.875,728,"0.3540","0.3121","0.1984","0.2075","0.0070","0.2194","0.0020","0.0017","0.2500","3508","2480",4,0,"0.5385","0.9692","0.8724","MUMBAI,MAHARASHTRA",37,159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712","WEST",39,935.2307692307693,656,1006,689,"0.4056","0.3771","0.1870","0.1964","","0.0071","0.0134","","0.6667","3508","2480",3,0,"","","0.7712"
39,"WEST",935.2307692307693,656,1006,689,0,5,"0.4056","0.3771","0.1870","0.1964","","0.0071","0.0134","","0.6667","3508","2480",3,0,,,,,,"","","0.7712","XXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",26,"BOYCE",931.0769230769232,578,1017.2307692307694,609,"0.4102","0.3754","0.1648","0.1736","0.0069","0.0208","0.0014","0.0134","0.6000","3508","2480",10,0,"0.0962","0.7500","0.7131",,,,,,,,,,,,,,"",,,,,,,,,"VIKHROLI",38,776,656,917.5384615384615,689,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,"0.5333","0.9367","0.7712",,,,,,,,,,,"",,,,,,,,,,,
40,"India",156,694,230,729,0,6,"0.0927","0.0629","0.1978","0.2078","0.2194","","0.0014","0.0026","0.0000","3508","2480",4,0,,,,,,"0.3571","","0.8724","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712","CIN",44,159,738,207.8,766,"0.0838","0.0641","0.2104","0.2184","0.2283","","0.0026","0.1822","0.0000","3508","2480",4,0,"0.0139","","0.7956",,,,,,,,,,,,"",,,,,,,,,,,"MUMBAI",41,774,696,877.875,728,"0.3540","0.3121","0.1984","0.2075","0.0070","0.2194","0.0020","0.0017","0.2500","3508","2480",4,0,"0.5385","0.9692","0.8724"
41,"MUMBAI",774,696,877.875,728,0,6,"0.3540","0.3121","0.1984","0.2075","0.0070","0.2194","0.0020","0.0017","0.2500","3508","2480",4,0,,,,,,"0.5385","0.9692","0.8724","XXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",38,"VIKHROLI",776,656,917.5384615384615,689,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,"0.5333","0.9367","0.7712","INDIA",47,774,734,858,767,"0.3460","0.3121","0.2092","0.2186","","0.2283","0.0017","0.0029","0.7500","3508","2480",4,0,"0.3750","","0.7956","India",40,156,694,230,729,"0.0927","0.0629","0.1978","0.2078","0.2194","","0.0014","0.0026","0.0000","3508","2480",4,0,"0.3571","","0.8724","MH",42,895.1875,696,929.8125,728,"0.3749","0.3610","0.1984","0.2075","0.0070","0.0070","0.0020","","0.5000","3508","2480",4,0,"","0.5000","0.8724"
42,"MH",895.1875,696,929.8125,728,0,6,"0.3749","0.3610","0.1984","0.2075","0.0070","0.0070","0.0020","","0.5000","3508","2480",4,0,,,,,,"","0.5000","0.8724","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",38,"VIKHROLI",776,656,917.5384615384615,689,"0.3700","0.3129","0.1870","0.1964","0.0071","0.1056","0.0023","0.0020","0.3333","3508","2480",3,0,"0.5333","0.9367","0.7712",,,,,,,,,,,,,,"",,,,,,,,,"MUMBAI",41,774,696,877.875,728,"0.3540","0.3121","0.1984","0.2075","0.0070","0.2194","0.0020","0.0017","0.2500","3508","2480",4,0,"0.5385","0.9692","0.8724","400079",43,947.125,696,1051,728,"0.4238","0.3819","0.1984","0.2075","","0.2892","0.0020","0.3164","0.7500","3508","2480",4,0,"0.0063","","0.8724"
43,"400079",947.125,696,1051,728,0,6,"0.4238","0.3819","0.1984","0.2075","","0.2892","0.0020","0.3164","0.7500","3508","2480",4,0,,,,,,"0.0063","","0.8724","000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",39,"WEST",935.2307692307693,656,1006,689,"0.4056","0.3771","0.1870","0.1964","","0.0071","0.0134","","0.6667","3508","2480",3,0,"","","0.7712","Pre-carrier",99,950.258064516129,1838,1089,1874,"0.4391","0.3832","0.5239","0.5342","0.1440","0.3119",,"","0.4118","3508","2480",17,0,,"0.6842","0.5337","India",40,156,694,230,729,"0.0927","0.0629","0.1978","0.2078","0.2194","","0.0014","0.0026","0.0000","3508","2480",4,0,"0.3571","","0.8724",,,,,,,,,,,"",,,,,,,,,,,
44,"CIN",159,738,207.8,766,0,7,"0.0838","0.0641","0.2104","0.2184","0.2283","","0.0026","0.1822","0.0000","3508","2480",4,0,,,,,,"0.0139","","0.7956","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",40,"India",156,694,230,729,"0.0927","0.0629","0.1978","0.2078","0.2194","","0.0014","0.0026","0.0000","3508","2480",4,0,"0.3571","","0.8724","Consignee",50,159,1405,297.27272727272725,1438,"0.1199","0.0641","0.4005","0.4099","0.0186","","0.1822","0.0248","0.0000","3508","2480",10,0,"0.8802","","0.6488",,,,,,,,,,,,"",,,,,,,,,,,"INDIA",47,774,734,858,767,"0.3460","0.3121","0.2092","0.2186","","0.2283","0.0017","0.0029","0.7500","3508","2480",4,0,"0.3750","","0.7956"
45,"No",224.06666666666666,738,256.6,766,0,7,"0.1035","0.0903","0.2104","0.2184","0.2086","0.0066","0.0140","0.1822","0.2500","3508","2480",4,0,,,,,,"0.0712","0.0305","0.7956","Xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712","Consignee",50,159,1405,297.27272727272725,1438,"0.1199","0.0641","0.4005","0.4099","0.0186","","0.1822","0.0248","0.0000","3508","2480",10,0,"0.8802","","0.6488","CIN",44,159,738,207.8,766,"0.0838","0.0641","0.2104","0.2184","0.2283","","0.0026","0.1822","0.0000","3508","2480",4,0,"0.0139","","0.7956","INDIA",47,774,734,858,767,"0.3460","0.3121","0.2092","0.2186","","0.2283","0.0017","0.0029","0.7500","3508","2480",4,0,"0.3750","","0.7956"
46,"U28993MH1932PLC001828",305.40000000000003,738,647,766,0,7,"0.2609","0.1231","0.2104","0.2184","0.0512","0.0394","0.0140","0.1822","0.5000","3508","2480",4,0,,,,,,"0.0712","0.4346","0.7956","X00000XX0000XXX000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",159,656,514,689,"0.2073","0.0641","0.1870","0.1964","0.1056","","0.0023","0.0140","0.0000","3508","2480",3,0,"0.1404","","0.7712","SENSY",51,343.3636363636364,1405,420.1818181818182,1438,"0.1694","0.1385","0.4005","0.4099","0.0062","0.0186","0.2041","0.0248","0.1000","3508","2480",10,0,"0.8917","0.7500","0.6488","CIN",44,159,738,207.8,766,"0.0838","0.0641","0.2104","0.2184","0.2283","","0.0026","0.1822","0.0000","3508","2480",4,0,"0.0139","","0.7956","INDIA",47,774,734,858,767,"0.3460","0.3121","0.2092","0.2186","","0.2283","0.0017","0.0029","0.7500","3508","2480",4,0,"0.3750","","0.7956"
